,T,V
162,8.100675056254689,-0.9024588995589913
163,8.150679223268606,-0.8498555925965592
164,8.200683390282524,-0.9757747603788247
165,8.250687557296441,-0.8432801792962726
166,8.30069172431036,-0.006230151943012963
167,8.350695891324277,0.7765727017709724
168,8.400700058338195,0.5865432728136198
169,8.450704225352112,1.0218356134488744
170,8.50070839236603,0.8380528131962361
171,8.55071255937995,1.2953728289478885
172,8.600716726393866,0.709174719882549
173,8.650720893407785,0.9268208905862069
174,8.700725060421702,0.17130597909375966
175,8.75072922743562,0.6105435289411751
176,8.800733394449537,-0.21138301554351754
177,8.850737561463456,0.37777392604506543
178,8.900741728477373,-0.4951120639876464
179,8.950745895491291,0.26369052178879804
180,9.000750062505208,-0.6114968693534337
181,9.050754229519127,0.3189239853517184
182,9.100758396533045,-0.6519356584532806
183,9.150762563546962,0.2725673284142406
184,9.200766730560881,-0.9912269824372839
185,9.250770897574798,0.18347049180393007
186,9.300775064588716,-1.2466818176680081
187,9.350779231602633,0.04308543999277706
188,9.400783398616552,-1.453807383838725
189,9.450787565630469,-0.05357312025485353
190,9.500791732644387,-1.6329874574162568
191,9.550795899658304,-0.0029424458126915687
192,9.600800066672223,-1.6221380211880259
193,9.650804233686141,0.3222116915254969
194,9.700808400700058,-1.4935886461648054
195,9.750812567713977,0.3258281683179638
196,9.800816734727894,-1.6224667919816838
197,9.850820901741812,0.2952525009327369
198,9.90082506875573,-1.7875097396474096
199,9.950829235769648,0.2952525009327369
200,10.000833402783565,-1.9499225399773006
201,10.050837569797483,0.2525123208622163
202,10.1008417368114,-2.0646635793057104
203,10.150845903825319,0.2170050944512744
204,10.200850070839238,-2.26850155613628
205,10.250854237853154,0.09108594946643776
206,10.300858404867073,-2.549271993210431
207,10.35086257188099,0.06938708901790878
208,10.400866738894909,-2.566368087904805
209,10.450870905908825,0.12264792831389891
210,10.500875072922744,-2.669602204615726
211,10.55087923993666,0.15322359534772934
212,10.60088340695058,-2.6985340610004944
213,10.650887573964496,0.23212854272657144
214,10.700891740978415,-2.78960366032559
215,10.750895907992334,1.6218421740754378
216,10.80090007500625,-0.6098530161471803
217,10.85090424202017,2.8340205736537643
218,10.900908409034086,-0.20086235579409392
219,10.950912576048005,3.079941397863559
220,11.000916743061921,-0.40963170035453333
221,11.05092091007584,2.9938033473063292
222,11.100925077089757,-0.382014967783753
223,11.150929244103676,3.0930922460439354
224,11.200933411117592,-0.6466753281388483
225,11.250937578131511,2.848815273726369
226,11.30094174514543,-0.9991174788451547
227,11.350945912159347,2.621963231500869
228,11.400950079173265,-1.351230910024753
229,11.450954246187182,2.3875495088236924
230,11.5009584132011,-1.7171527835626614
231,11.550962580215018,2.1715470066708895
232,11.600966747228936,-2.0120602361734425
233,11.650970914242853,2.0042026292048707
234,11.700975081256772,-2.273433120546529
235,11.75097924827069,1.8680915011027055
236,11.800983415284607,-2.552559703705387
237,11.850987582298526,1.7681451739233998
238,11.900991749312443,-2.749493582968385
239,11.950995916326361,1.6984457655383522
240,12.001000083340278,-2.945112420026784
241,12.051004250354197,1.6040885525400912
242,12.101008417368114,-3.148621812521779
243,12.151012584382032,1.5692388515618216
244,12.201016751395949,-3.296240127910308
245,12.251020918409868,1.502827159225103
246,12.301025085423786,-3.419858160058678
247,12.351029252437703,1.495922973533607
248,12.401033419451622,-3.5405172699831433
249,12.451037586465539,1.465018523623379
250,12.501041753479457,-3.6592037713897168
251,12.551045920493374,1.499210681002385
252,12.601050087507293,-3.806493419408982
253,12.65105425452121,1.4614020454770917
254,12.701058421535128,-3.8844122865634714
255,12.751062588549045,1.4735665629069874
256,12.801066755562964,-4.014605857724426
257,12.851070922576882,1.4903338708506777
258,12.9010750895908,-4.075099849417761
259,12.951079256604718,1.5317589852754083
260,13.001083423618635,-4.192142589346765
261,13.051087590632553,1.5412933371475874
262,13.10109175764647,-4.233567834183194
263,13.151095924660389,1.5675949977600114
264,13.201100091674306,-4.310171667560472
265,13.251104258688224,1.5804170574567236
266,13.301108425702141,-4.401241473946699
267,13.35111259271606,1.6100064263638505
268,13.401116759729979,-4.435104979633768
269,13.451120926743895,1.6136229048221982
270,13.501125093757814,-4.099100184712779
271,13.55112926077173,2.0166959218498985
272,13.60113342778565,-4.001454990739248
273,13.651137594799566,2.1149984129593045
274,13.701141761813485,-4.0044139357869435
275,13.751145928827402,2.1281492484733877
276,13.80115009584132,-4.053072145240502
277,13.851154262855237,2.129793102922502
278,13.901158429869156,-4.152689977869113
279,13.951162596883075,2.11434087118727
280,14.001166763896991,-4.245074847147718
281,14.05117093091091,2.11598472561801
282,14.101175097924827,-4.263814840167165
283,14.151179264938746,2.306671854836377
284,14.201183431952662,-4.356857270489733
285,14.251187598966581,2.3063430838971195
286,14.301191765980498,-4.480146733041874
287,14.351195932994417,2.2672193428020124
288,14.401200100008335,-4.5758193745356195
289,14.451204267022252,2.217903704652419
290,14.50120843403617,-4.66623167984717
291,14.551212601050088,2.2037665554314887
292,14.601216768064006,-4.7704524287288494
293,14.651220935077923,2.192259573631678
294,14.701225102091842,-4.871056704200221
295,14.751229269105758,2.1728620902768396
296,14.801233436119677,-4.932537104346549
297,14.851237603133594,2.1952185117981635
298,14.901241770147513,-5.03478527284519
299,14.951245937161431,2.216588620996836
300,15.001250104175348,-5.10678640718531
301,15.051254271189267,2.2146159955162066
302,15.101258438203184,-5.189308268108025
303,15.151262605217102,2.2264517484494513
304,15.201266772231019,-5.262953287261502
305,15.251270939244938,2.2320408540426286
306,15.301275106258855,-5.319830921378867
307,15.351279273272773,2.253410963909773
308,15.40128344028669,-5.387558055279438
309,15.451287607300609,2.265904259090889
310,15.501291774314527,-5.471395054965111
311,15.551295941328444,2.2915483917289667
312,15.601300108342363,-5.5220260346723915
313,15.65130427535628,2.3076581676547203
314,15.701308442370198,-5.581205108958553
315,15.751312609384115,2.348096993949971
316,15.801316776398034,-5.626246965116275
317,15.85132094341195,2.3770288380526807
318,15.90132511042587,-5.669316189456419
319,15.951329277439786,2.405631911947835
320,16.001333444453707,-5.711399099695834
321,16.051337611467623,2.4253581702447824
322,16.10134177848154,-5.759728696856485
323,16.151345945495457,2.4615229780627685
324,16.201350112509378,-5.809373390631343
325,16.251354279523294,2.479605382432793
326,16.30135844653721,-5.852442632857896
327,16.351362613551128,2.490454825203671
328,16.40136678056505,-5.871511459028423
329,16.451370947578965,2.5276059482725
330,16.501375114592882,-5.890251513155668
331,16.551379281606803,2.556537797250652
332,16.60138344862072,-5.908991568100086
333,16.651387615634636,2.5486472929029667
334,16.701391782648553,-5.9191835281506835
335,16.751395949662474,2.551277461012097
336,16.80140011667639,-5.930033034277899
337,16.851404283690307,2.542071872659677
338,16.901408450704224,-5.944827815804926
339,16.951412617718145,2.5493048349296155
340,17.00141678473206,-5.942855178238319
341,17.05142095174598,2.542729414682109
342,17.1014251187599,-5.944499042876524
343,17.151429285773816,2.5397704755844788
344,17.201433452787732,-5.933978309301587
345,17.25143761980165,2.528263490285694
346,17.30144178681557,-5.9349646280632085
347,17.351445953829487,2.5190579021390263
348,17.401450120843403,-5.972444742698244
349,17.45145428785732,2.5493048349296155
350,17.50145845487124,-5.961924008431939
351,17.551462621885157,2.5325375133816697
352,17.601466788899074,-5.953704684967778
353,17.651470955912995,2.5305648873351734
354,17.70147512292691,-5.964225419030405
355,17.75147928994083,2.509852314074125
356,17.801483456954745,-5.950416955626611
357,17.851487623968666,2.496701474122643
358,17.901491790982583,-5.930033034277899
359,17.9514959579965,2.502948123078925
360,18.001500125010416,-5.89058028604238
361,18.051504292024337,2.4858520312871932
362,18.101508459038254,-5.901758564340331
363,18.15151262605217,2.479934153424205
364,18.20151679306609,-5.896169425154975
365,18.251520960080008,2.4773039854957792
366,18.301525127093925,-5.772222062971786
367,18.35152929410784,2.502948123078925
368,18.401533461121762,-5.724221237202477
369,18.45153762813568,2.5664009277710447
370,18.501541795149596,-5.754468332282672
371,18.551545962163512,2.558181652330757
372,18.601550129177433,-5.759728696856485
373,18.65155429619135,2.5285922612924483
374,18.701558463205266,-5.764331515910229
375,18.751562630219187,2.492098680178736
376,18.801566797233104,-5.699892053531448
377,18.85157096424702,2.464481916938535
378,18.901575131260937,-5.697919417076088
379,18.951579298274858,2.428317109020403
380,19.001583465288775,-5.698576962560234
381,19.05158763230269,2.4033305151699134
382,19.10159179931661,-5.804441798282233
383,19.15159596633053,2.3609190611294593
384,19.201600133344446,-5.792277204059461
385,19.251604300358363,2.3431654296895226
386,19.301608467372283,-5.798852660353997
387,19.3516126343862,2.3178500668279187
388,19.401616801400117,-5.7886607031396515
389,19.451620968414034,2.2866168277155787
390,19.501625135427954,-5.686412371261009
391,19.55162930244187,2.2912196207940787
392,19.601633469455788,-5.65780914437984
393,19.651637636469705,2.279383867201042
394,19.701641803483625,-5.642356827171189
395,19.751645970497542,2.2553835894557333
396,19.80165013751146,-5.634466282419025
397,19.85165430452538,2.3566450387198423
398,19.901658471539296,-5.563122613221893
399,19.951662638553213,2.3589464353998957
400,20.00166680556713,-5.5476702992530855
401,20.05167097258105,2.238945043341564
402,20.101675139594967,-5.5904107434286825
403,20.151679306608884,2.324425485698159
404,20.2016834736228,-5.498354407102874
405,20.25168764063672,2.30535677107992
406,20.301691807650638,-5.497039316718102
407,20.351695974664555,2.2744523032399937
408,20.401700141678475,-5.492436500400993
409,20.451704308692392,2.241903981625008
410,20.50170847570631,-5.488820001898392
411,20.551712642720226,2.1136833294155846
412,20.601716809734146,-5.461203105176591
413,20.651720976748063,2.216588620996836
414,20.70172514376198,-5.455613971516835
415,20.751729310775897,2.010778046371564
416,20.801733477789817,-5.5969861967362515
417,20.851737644803734,1.9529143764286983
418,20.90174181181765,-5.5815338816149795
419,20.95174597883157,1.927927792454417
420,21.001750145845488,-5.53090289532601
421,21.051754312859405,1.8845300424260185
422,21.10175847987332,-5.480600687225263
423,21.151762646887242,1.8306116276002455
424,21.20176681390116,-5.356982212073241
425,21.251770980915076,1.8454063143912731
426,21.301775147928993,-5.31654319667879
427,21.351779314942913,1.8240362112976103
428,21.40178348195683,-5.236322721005011
429,21.451787648970747,1.7770219855998897
430,21.501791815984667,-5.179445096748673
431,21.551795982998584,1.7395421144351895
432,21.6018001500125,-5.1127043091017095
433,21.651804317026418,1.7819535476653292
434,21.70180848404034,-4.979222760718278
435,21.751812651054255,1.7753781315817234
436,21.801816818068172,-4.9022900616469425
437,21.85182098508209,1.7099527431187207
438,21.90182515209601,-4.856919500922298
439,21.951829319109926,1.6323628387801088
440,22.001833486123843,-4.8095763113411465
441,22.051837653137763,1.566279914719716
442,22.10184182015168,-4.758287860775762
443,22.151845987165597,1.4932928075629779
444,22.201850154179514,-4.704369238600333
445,22.251854321193434,1.4140590594924054
446,22.30185848820735,-4.649135533693588
447,22.351862655221268,1.3469898313800002
448,22.401866822235185,-4.59554569442093
449,22.451870989249105,1.2822220005118241
450,22.501875156263022,-4.539983228546218
451,22.55187932327694,1.225673439172957
452,22.60188349029086,-4.476859013693612
453,22.651887657304776,1.1418369119587508
454,22.701891824318693,-4.404857964749663
455,22.75189599133261,1.0813431059585716
456,22.80190015834653,-4.3302267500504295
457,22.851904325360447,1.0030956851500996
458,22.901908492374364,-4.252965370452143
459,22.951912659388285,0.9403004877518437
460,23.0019168264022,-4.188854871625142
461,23.051920993416118,0.8745463558149393
462,23.101925160430035,-4.111264738575743
463,23.151929327443955,0.8170114915129567
464,23.201933494457872,-4.034660930407444
465,23.25193766147179,0.7279146464319363
466,23.301941828485706,-3.956413273390098
467,23.351945995499626,0.6601878947599699
468,23.401950162513543,-3.8867136878444595
469,23.45195432952746,0.590817291019175
470,23.50195849654138,-3.8209593687301133
471,23.551962663555297,0.5207891470356584
472,23.601966830569214,-3.7440268236839276
473,23.65197099758313,0.46226797576095124
474,23.70197516459705,-3.6713683170009994
475,23.75197933161097,0.398157704484028
476,23.801983498624885,-3.600682446848276
477,23.851987665638802,0.3307597275826639
478,23.901991832652723,-3.5194758978597815
479,23.95199599966664,0.24626567917221118
480,24.002000166680556,-3.473776669907719
481,24.052004333694477,0.1647305668208625
482,24.102008500708394,-3.4182143031135
483,24.15201266772231,0.09996275601529882
484,24.202016834736227,-3.3314186615822967
485,24.252021001750148,0.027633221189572815
486,24.302025168764064,-3.277171390711439
487,24.35202933577798,-0.04075106632946929
488,24.402033502791898,-3.1999101327473034
489,24.45203766980582,-0.11143674832406597
490,24.502041836819735,-3.0901005280845593
491,24.552046003833652,-0.15154676335847925
492,24.602050170847573,-3.028620306838196
493,24.65205433786149,-0.23998605929673952
494,24.702058504875406,-2.951687843885238
495,24.752062671889323,-0.3228362555599801
496,24.802066838903244,-2.8668648799763132
497,24.85207100591716,-0.3806998852836958
498,24.902075172931077,-2.7563977764853327
499,24.952079339944994,-0.44316630437741533
500,25.002083506958915,-2.687355843654525
501,25.05208767397283,-0.5421262646398656
502,25.10209184098675,-2.6002315071287043
503,25.15209600800067,-0.6160996583346944
504,25.202100175014586,-2.519025057171894
505,25.252104342028503,-0.6825113285591504
506,25.30210850904242,-2.42236637639073
507,25.35211267605634,-0.7755534231671366
508,25.402116843070257,-2.3388585438376657
509,25.452121010084173,-0.8472254272746149
510,25.50212517709809,-2.271460494779773
511,25.55212934411201,-0.9415826097810509
512,25.602133511125928,-2.187952673864945
513,25.652137678139844,-1.022460197536136
514,25.702141845153765,-2.092609106274583
515,25.75214601216768,-1.0997213103616095
516,25.8021501791816,-2.0058135893262623
517,25.852154346195515,-1.1779687380145074
518,25.902158513209436,-1.9223057870901878
519,25.952162680223353,-1.2414214861279105
520,26.00216684723727,-1.8368253651904904
521,26.052171014251186,-1.3282169583765169
522,26.102175181265107,-1.7707424273645083
523,26.152179348279024,-1.3923272529815627
524,26.20218351529294,-1.6970977640048397
525,26.25218768230686,-1.4600540282737542
526,26.302191849320778,-1.6073433355466338
527,26.352196016334695,-1.5152875169270297
528,26.40220018334861,-1.5524386145118994
529,26.452204350362532,-1.5728224029348048
530,26.50220851737645,-1.4912872507977348
531,26.552212684390366,-1.6392341025525914
532,26.602216851404282,-1.4268481818031786
533,26.652221018418203,-1.6878921813495031
534,26.70222518543212,-1.3768750279190807
535,26.752229352446037,-1.784879573001442
536,26.802233519459957,-1.3114496509278293
537,26.852237686473874,-1.8453734071330372
538,26.90224185348779,-1.2266268037464376
539,26.952246020501708,-1.9068535565660847
540,27.002250187515628,-1.1674480753052394
541,27.052254354529545,-1.9732652720505164
542,27.10225852154346,-1.1220777179720474
543,27.15226268855738,-2.041978387301799
544,27.2022668555713,-1.0257479044123547
545,27.252271022585216,-2.1287739068567766
546,27.302275189599133,-0.9458566285805317
547,27.352279356613053,-2.18137725515818
548,27.40228352362697,-0.8856915953549351
549,27.452287690640887,-2.2668577013377793
550,27.502291857654804,-0.8314444353939568
551,27.552296024668724,-2.321104910994999
552,27.60230019168264,-0.7699643220013825
553,27.652304358696558,-2.38061245928341
554,27.702308525710475,-0.7101280630797216
555,27.752312692724395,-2.455243477663117
556,27.802316859738312,-0.6460177868500793
557,27.85232102675223,-2.552559703705387
558,27.90232519376615,-0.5641538972882891
559,27.952329360780066,-2.611409723444021
560,28.002333527793983,-0.5141807606960961
561,28.0523376948079,-2.645930686419701
562,28.10234186182182,-0.4158783422644493
563,28.152346028835737,-2.7586991743359626
564,28.202350195849654,-0.40404259970430034
565,28.25235436286357,-2.8076860728330795
566,28.30235852987749,-0.30376755951298096
567,28.352362696891408,-2.847138610487644
568,28.402366863905325,-0.2610273788989582
569,28.452371030919245,-2.9230847504701862
570,28.502375197933162,-0.22552015210000367
571,28.55237936494708,-2.999359668387362
572,28.602383531960996,-0.1443138098188447
573,28.652387698974916,-3.090758070582765
574,28.702391865988833,-0.09795715313224782
575,28.75239603300275,-3.129881850187873
576,28.80240020001667,-0.031216718542803418
577,28.852404367030587,-3.221280267160486
578,28.902408534044504,0.03223600976944442
579,28.95241270105842,-3.2761850767313145
580,29.00241686807234,0.06314044737433219
581,29.052421035086258,-3.3412818021578037
582,29.102425202100175,0.11640128666527527
583,29.152429369114092,-3.4076936187512628
584,29.202433536128012,0.15092220105373805
585,29.25243770314193,-3.489557697937364
586,29.302441870155846,0.2604028156328816
587,29.352446037169766,-3.560572328368032
588,29.402450204183683,0.29130725353485526
589,29.4524543711976,-3.5993673609601076
590,29.502458538211517,0.3830342559596255
591,29.552462705225437,-3.6519707984255625
592,29.602466872239354,0.38730827401782597
593,29.65247103925327,-3.6979988094989142
594,29.702475206267188,0.44254173837982647
595,29.75247937328111,-3.7673696035076967
596,29.802483540295025,0.5217754589162152
597,29.852487707308942,-3.851206354701428
598,29.902491874322862,0.5707622825489267
599,29.95249604133678,-3.888028774294407
600,30.002500208350696,0.6233655836357355
601,30.052504375364613,-3.962331163078279
602,30.102508542378533,0.6710373257766912
603,30.15251270939245,-3.9965234156906386
604,30.202516876406367,0.7147638207737036
605,30.252521043420284,-4.081346511938945
606,30.302525210434204,0.7719699127244476
607,30.35252937744812,-4.104360532299633
608,30.402533544462038,0.8584365937064329
609,30.45253771147596,-4.2121976678382405
610,30.502541878489875,0.8870396407727091
611,30.552546045503792,-4.238170639342302
612,30.60255021251771,0.9317524505176037
613,30.65255437953163,-4.311486754915777
614,30.702558546545546,0.987314692999787
615,30.752562713559463,-4.344363939761239
616,30.80256688057338,1.0172328240299326
617,30.8525710475873,-4.436091295363519
618,30.902575214601217,1.0885760609446584
619,30.952579381615134,-4.498557961747079
620,31.002583548629055,1.1365765809416064
621,31.05258771564297,-4.50118813732565
622,31.10259188265689,1.157289134389961
623,31.152596049670805,-4.562010951035699
624,31.202600216684726,1.21087875767222
625,31.252604383698642,-4.652423254065887
626,31.30260855071256,1.2013444074243407
627,31.352612717726476,-4.677081157493858
628,31.402616884740397,1.2628245287201265
629,31.452621051754313,-4.728040828153232
630,31.50262521876823,1.3338390026090106
631,31.55262938578215,-4.770123656618338
632,31.602633552796068,1.3512638507493737
633,31.652637719809984,-4.830617728403476
634,31.7026418868239,1.3506063093073288
635,31.75264605383782,-4.871385476374056
636,31.80265022085174,1.393675274229989
637,31.852654387865655,-4.889467946256276
638,31.902658554879572,1.4489087573906902
639,31.952662721893493,-4.9114956831497265
640,32.00266688890741,1.478826894793987
641,32.05267105592133,-4.956208704226181
642,32.10267522293525,1.5393207126179786
643,32.152679389949164,-5.012428758354351
644,32.20268355696308,1.512690281688449
645,32.252687723977,-5.0324838668958245
646,32.302691890990914,1.5574031042244525
647,32.35269605800483,-5.081799710984001
648,32.402700225018755,1.5738416422154224
649,32.45270439203267,-5.079498304818155
650,32.50270855904659,1.6303902141427882
651,32.552712726060506,-5.112375536771163
652,32.60271689307442,1.6524178560631815
653,32.65272106008834,-5.1436089091511095
654,32.702725227102256,1.6751030398507791
655,32.75272939411618,-5.210020928613042
656,32.8027335611301,1.7017334734097347
657,32.852737728144014,-5.192595991938828
658,32.90274189515793,1.7688027155272492
659,32.95274606217185,-5.278405591814972
660,33.002750229185764,1.7464463011584397
661,33.05275439619968,-5.312926699534949
662,33.102758563213605,1.8023373377108376
663,33.15276273022752,-5.369146794616383
664,33.20276689724144,1.837515814750373
665,33.252771064255356,-5.3882156003164585
666,33.30277523126927,1.8602010013357775
667,33.35277939828319,-5.446408339753483
668,33.402783565297106,1.889132834031167
669,33.45278773231102,-5.456271516649778
670,33.50279189932495,1.9341744384048172
671,33.552796066338864,-5.526628851286113
672,33.60280023335278,1.9696816896186133
673,33.6528044003667,-5.543725027685438
674,33.702808567380615,1.9976272120711804
675,33.75281273439453,-5.596328651401192
676,33.80281690140845,2.027874131160225
677,33.85282106842237,-5.625918192427291
678,33.90282523543629,2.0692992606269405
679,33.952829402450206,-5.67128882578503
680,34.00283356946412,2.0949433890686415
681,34.05283773647804,-5.72750896482815
682,34.10284190349196,2.1189436635988397
683,34.15284607050587,-5.740002330028929
684,34.2028502375198,2.1745059447862936
685,34.252854404533714,-5.772550835769097
686,34.30285857154763,2.192588344538703
687,34.35286273856155,-5.806743208038207
688,34.402866905575465,2.231054541288958
689,34.45287107258938,-5.85605913430831
690,34.5028752396033,2.255054818531174
691,34.552879406617215,-5.88827887584068
692,34.60288357363114,2.2961511848273455
693,34.652887740645056,-5.92016984687814
694,34.70289190765897,2.313576044582814
695,34.75289607467289,-5.962910327258325
696,34.80290024168681,2.31686375400069
697,34.852904408700724,-5.979677747657766
698,34.90290857571464,2.3573025806279415
699,34.952912742728564,-5.996773941689916
700,35.00291690974248,2.3730835865395234
701,35.0529210767564,-6.045432343884833
702,35.102925243770315,2.3993852635619484
703,35.15292941078423,-6.047076208922313
704,35.20293357779815,2.429303421947418
705,35.252937744812066,-6.061542221530617
706,35.30294191182599,2.4401528642043573
707,35.352946078839906,-6.076665780702229
708,35.40295024585382,2.433577444641605
709,35.45295441286774,-6.092775659554042
710,35.50295857988166,2.445084428902916
711,35.552962746895574,-6.0763370076709275
712,35.60296691390949,2.4523173905019897
713,35.65297108092341,-6.087186517840917
714,35.70297524793733,2.454947558368367
715,35.75297941495125,-6.084227560493787
716,35.802983581965165,2.442783032040759
717,35.85298774897908,-6.084885106569108
718,35.902991915993,2.4457419708644426
719,35.952996083006916,-6.070419093151843
720,36.00300025002083,2.4394953222462665
721,36.05300441703476,-6.066473816852437
722,36.10300858404867,2.4381802383312965
723,36.15301275106259,-6.067788908948094
724,36.20301691807651,2.4299609638992634
725,36.253021085090424,-6.055624307221282
726,36.30302525210434,2.4296321929232905
